"sampleid","date","site","plot","vegplot_area_cm2","LAI","chlorophyll","brown","junc_live_cover","spal_live_cover","dead_cover","bare_cover","avg_thatch_ht_cm","water_depth_cm","spal_tot_live_stem_ht_cm","spal_live_stem_count","junc_tot_live_stem_ht_cm","junc_live_stem_count","notes","zone","survey","stemsm2","species","live_stem_count","dead_stem_count","live__stem_cm","live_stem_g","dead_stem_g","TotalBG_0_10_g","Rhizomes_0_10_g","TotalBG_10_30_g","Rhizomes_10_30_g","area","bg.total","ag.total","rhiz.total","rhiz.shoot","rhiz.green.shoot","rhizm2.core","rootgreenshoot","rootshoot","bgm2.core","agm2.core","percentN","percentC","CN_ratio","agm2.allom","agm2.allom.new","bgm2.areascaled","agm2.core.areascaled","rhizm2.areascaled","bgm2.core.stemscaled","agm2.core.stemscaled","bgm2.allometric.rootshoot","bgm2.allometric.rootgreenshoot","bgm2.allo.new.rootshoot","bgm2.allo.new.rootgreenshoot","rhizm2.allometric.rootshoot","rhizm2.allometric.rootgreenshoot","rhizm2.allo.new.rootshoot","rhizm2.allo.new.rootgreenshoot","rhizm2.core.stemscaled","AGCg","wholeplantCg"
"32t5",2016-01-26,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,442.481053824692,473.561237948326,2060.14107142877,725.818727666761,NA,375.8,132.4,1272.13302974599,1271.47784435295,1361.48855910144,1360.78735302011,NA,NA,NA,NA,NA,NA,NA
"32t6",2016-01-26,"fluxa","t6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,410.065795184555,456.262014673836,2060.14107142877,725.818727666761,NA,413.38,145.64,1178.9391611556,1178.33197330683,1311.75329218728,1311.07770121037,NA,NA,NA,NA,NA,NA,NA
"33m1",2016-02-19,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.360988432646,244.444154222252,2493.22022162268,122.797126130932,NA,2092.08,103.04,3426.04379283468,4577.84989459695,6279.77032196965,8390.97444307217,NA,NA,NA,NA,NA,NA,NA
"33m2",2016-02-19,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187.625225897619,349.169798969512,2493.22022162268,122.797126130932,NA,3092.64,152.32,4820.09205330983,6440.56504599875,8970.17213552676,11985.8659282232,NA,NA,NA,NA,NA,NA,NA
"33m3",2016-02-19,"fluxa","m3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.343106874664,196.229809527688,2493.22022162268,122.797126130932,NA,1819.2,89.6,2629.19441561012,3513.10669278315,5041.1438067663,6735.93247486162,NA,NA,NA,NA,NA,NA,NA
"33m4",2016-02-19,"fluxa","m4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.911654095414,164.727178229436,2493.22022162268,122.797126130932,NA,1546.32,76.16,2309.83039371119,3086.37526656911,4231.84120871421,5654.54938777492,NA,NA,NA,NA,NA,NA,NA
"33m5",2016-02-19,"fluxa","m5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.1324460683566,95.5639987721663,2493.22022162268,122.797126130932,NA,909.6,44.8,1262.21253949608,1686.55740857014,2455.03912845695,3280.40191399281,NA,NA,NA,NA,NA,NA,NA
"33m6",2016-02-19,"fluxa","m6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.575199780903,186.473940882919,2493.22022162268,122.797126130932,NA,1455.36,71.68,2789.2968823714,3727.03421528613,4790.51554128219,6401.0451680709,NA,NA,NA,NA,NA,NA,NA
"33s1",2016-02-19,"fluxa","s1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.395328332688,244.381397945356,949.48492169096,103.061873717033,NA,762.08,82.72,1304.09398407698,1885.16634537279,2407.15676976176,3479.72691063598,NA,NA,NA,NA,NA,NA,NA
"33s2",2016-02-19,"fluxa","s2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.900510230389,261.311223567536,949.48492169096,103.061873717033,NA,796.72,86.48,1555.32002576933,2248.33256242644,2573.91555214023,3720.78932498164,NA,NA,NA,NA,NA,NA,NA
"33s3",2016-02-19,"fluxa","s3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9694069620142,87.9436920955281,949.48492169096,103.061873717033,NA,277.12,30.08,511.89865857584,739.988171996421,866.245367140952,1252.2231011786,NA,NA,NA,NA,NA,NA,NA
"33s4",2016-02-19,"fluxa","s4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.968754881313,223.396938763544,949.48492169096,103.061873717033,NA,762.08,82.72,1191.54223558093,1722.46429247759,2200.45984682091,3180.9308977888,NA,NA,NA,NA,NA,NA,NA
"33s5",2016-02-19,"fluxa","s5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.476847743713,198.482274222738,949.48492169096,103.061873717033,NA,554.24,60.16,1166.99695027557,1686.98222879183,1955.05040109397,2826.1730095002,NA,NA,NA,NA,NA,NA,NA
"33s6",2016-02-19,"fluxa","s6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.016507329005,194.299831295512,949.48492169096,103.061873717033,NA,554.24,60.16,1093.5125971907,1580.75504651927,1913.85333826079,2766.61954377642,NA,NA,NA,NA,NA,NA,NA
"33t1",2016-02-19,"fluxa","t1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,699.876580631152,776.859022230692,1744.37703280637,769.674844142094,NA,477.3,210.6,1543.22786029169,1814.03489376506,1712.97414401868,2013.56841029287,NA,NA,NA,NA,NA,NA,NA
"33t2",2016-02-19,"fluxa","t2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574.260061340721,641.128769882854,1744.37703280637,769.674844142094,NA,413.66,182.52,1266.24343525629,1488.44498901263,1413.68893759169,1661.76436267569,NA,NA,NA,NA,NA,NA,NA
"33t3",2016-02-19,"fluxa","t3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.367263516095,579.873443811905,1744.37703280637,769.674844142094,NA,365.93,161.46,1149.61481605299,1351.35027326117,1278.62094360525,1502.99451382398,NA,NA,NA,NA,NA,NA,NA
"33t4",2016-02-19,"fluxa","t4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,616.609950333464,677.875279335236,1744.37703280637,769.674844142094,NA,413.66,182.52,1359.62494048529,1598.21316601125,1494.7149909342,1757.00894181359,NA,NA,NA,NA,NA,NA,NA
"33t5",2016-02-19,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,415.859454976269,463.288151762403,1744.37703280637,769.674844142094,NA,365.93,161.46,916.970098222673,1077.88084800432,1021.5503746361,1200.81296677626,NA,NA,NA,NA,NA,NA,NA
"33t6",2016-02-19,"fluxa","t6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464.272898447399,511.376952386993,1744.37703280637,769.674844142094,NA,318.2,140.4,1023.72174107651,1203.36536658151,1127.58618001332,1325.45603206307,NA,NA,NA,NA,NA,NA,NA
"34m1",2016-03-30,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,231.23029584646,315.952120988271,1248.80291663511,222.569791112315,NA,774.52,138.04,1294.88965674018,1421.42708563086,1769.33187753432,1942.23209762036,NA,NA,NA,NA,NA,NA,NA
"34m2",2016-03-30,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.638377682315,213.948007147162,1248.80291663511,222.569791112315,NA,683.4,121.8,776.374915020964,852.242758346926,1198.10884002411,1315.18878684329,NA,NA,NA,NA,NA,NA,NA
"34m3",2016-03-30,"fluxa","m3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.9038388361601,156.666080803623,1248.80291663511,222.569791112315,NA,592.28,105.56,531.461497482497,583.396248135401,877.330052500289,963.063295139192,NA,NA,NA,NA,NA,NA,NA
"34m4",2016-03-30,"fluxa","m4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6834473388656,63.6786443839412,1248.80291663511,222.569791112315,NA,273.36,48.72,188.627305097647,207.060083582975,356.600408550071,391.447623989947,NA,NA,NA,NA,NA,NA,NA
"34m5",2016-03-30,"fluxa","m5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.094321311303,167.63533621363,1248.80291663511,222.569791112315,NA,592.28,105.56,571.728199343297,627.59783734112,938.757882796328,1030.49389151459,NA,NA,NA,NA,NA,NA,NA
"34m6",2016-03-30,"fluxa","m6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,246.689666963458,323.612224847161,1248.80291663511,222.569791112315,NA,728.96,129.92,1381.46213499536,1516.45948072458,1812.2284591441,1989.32056007253,NA,NA,NA,NA,NA,NA,NA
"34s1",2016-03-30,"fluxa","s1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,139.387020202134,240.382949257753,1163.28348950821,122.797126130932,NA,848.8,89.6,1859.42284949647,1981.44249588681,3206.70854309843,3417.14020613393,NA,NA,NA,NA,NA,NA,NA
"34s2",2016-03-30,"fluxa","s2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.476773698049,256.111277595914,1163.28348950821,122.797126130932,NA,976.12,103.04,1927.32016113197,2053.79538682148,3416.52444312949,3640.72471287852,NA,NA,NA,NA,NA,NA,NA
"34s3",2016-03-30,"fluxa","s3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136.639170483724,218.240755868511,1163.28348950821,122.797126130932,NA,679.04,71.68,1822.76653425288,1942.38070809285,2911.33168328594,3102.38003068887,NA,NA,NA,NA,NA,NA,NA
"34s4",2016-03-30,"fluxa","s4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4967284549167,184.475560667627,1163.28348950821,122.797126130932,NA,763.92,80.64,1273.92635758859,1357.5243642079,2460.90397930614,2622.39421453523,NA,NA,NA,NA,NA,NA,NA
"34s5",2016-03-30,"fluxa","s5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.900306534451,207.336300524484,1163.28348950821,122.797126130932,NA,721.48,76.16,1599.47008916958,1704.43103161752,2765.86624899662,2947.36881671914,NA,NA,NA,NA,NA,NA,NA
"34s6",2016-03-30,"fluxa","s6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.684829046215,278.138681378481,1163.28348950821,122.797126130932,NA,1061,112,2076.83561947651,2213.12239683219,3710.37000958894,3953.85310794388,NA,NA,NA,NA,NA,NA,NA
"34t1",2016-03-30,"fluxa","t1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,981.327657481344,1077.58164880999,2352.88064890162,1269.63457196089,NA,836.94,451.62,2065.69471899823,2155.6822033682,2268.30937074503,2367.12332043899,NA,NA,NA,NA,NA,NA,NA
"34t2",2016-03-30,"fluxa","t2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795.104172438536,868.01196218825,2352.88064890162,1269.63457196089,NA,643.8,347.4,1673.69428298312,1746.60512345963,1827.16518040627,1906.76164575081,NA,NA,NA,NA,NA,NA,NA
"34t3",2016-03-30,"fluxa","t3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716.998680736831,762.709283608914,2352.88064890162,1269.63457196089,NA,493.58,266.34,1509.28222295103,1575.03081067726,1605.50304199676,1675.44327981065,NA,NA,NA,NA,NA,NA,NA
"34t4",2016-03-30,"fluxa","t4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463.354700342763,509.251329557576,2352.88064890162,1269.63457196089,NA,429.2,231.6,975.361644221516,1017.85114661857,1071.9740487187,1118.67225976939,NA,NA,NA,NA,NA,NA,NA
"34t5",2016-03-30,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,407.022326625943,481.274540950811,2352.88064890162,1269.63457196089,NA,557.96,301.08,856.78199754761,894.105836304469,1013.08290870146,1057.2156557012,NA,NA,NA,NA,NA,NA,NA
"34t6",2016-03-30,"fluxa","t6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.810059034298,388.947213162464,2352.88064890162,1269.63457196089,NA,450.66,243.18,692.145174267197,722.296968953163,818.733883706987,854.400239381738,NA,NA,NA,NA,NA,NA,NA
"35m1",2016-04-27,"fluxa","m1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.34277244136,379.779494871165,2291.48208583615,251.076266821281,NA,2090,229,2453.84404316147,2454.1288485615,3649.6809457119,3650.10454591771,NA,NA,NA,NA,NA,NA,NA
"35m2",2016-04-27,"fluxa","m2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,237.772514627257,339.249271796384,2291.48208583615,251.076266821281,NA,1672,183.2,2284.99386556794,2285.25907337272,3260.18550196325,3260.56389538179,NA,NA,NA,NA,NA,NA,NA
"35m3",2016-04-27,"fluxa","m3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382.696372570059,463.910463758342,2291.48208583615,251.076266821281,NA,1672,183.2,3677.71214039827,3678.1389940446,4458.17955671767,4458.69699531186,NA,NA,NA,NA,NA,NA,NA
"35m4",2016-04-27,"fluxa","m4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.450690617151,147.769507508227,2291.48208583615,251.076266821281,NA,668.8,73.28,1051.82113683082,1051.94321644728,1420.06496715406,1420.22978698936,NA,NA,NA,NA,NA,NA,NA
"35m5",2016-04-27,"fluxa","m5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226.766845315166,284.545872954023,2291.48208583615,251.076266821281,NA,1254,137.4,2179.22938347875,2179.48231572929,2734.48583908816,2734.80321717723,NA,NA,NA,NA,NA,NA,NA
"35m6",2016-04-27,"fluxa","m6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141.437492356247,216.853285216733,2291.48208583615,251.076266821281,NA,1254,137.4,1359.21430154353,1359.37205874655,2083.9600709328,2084.20194575093,NA,NA,NA,NA,NA,NA,NA
"35mNA",2016-04-26,"fluxa","mNA",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"med",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35s1",2016-04-27,"fluxa","s1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.817283009346,296.373495952789,1759.72667357274,128.279140690349,NA,1669.2,121.68,2170.35438251458,2170.53432318386,3950.65870105068,3950.98624395173,NA,NA,NA,NA,NA,NA,NA
"35s2",2016-04-27,"fluxa","s2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.137585592311,239.885647925587,1759.72667357274,128.279140690349,NA,1219.8,88.92,1921.35401594551,1921.51331238591,3197.67568684808,3197.94080111138,NA,NA,NA,NA,NA,NA,NA
"35s3",2016-04-27,"fluxa","s3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,209.078306284919,323.829842193052,1759.72667357274,128.279140690349,NA,1476.6,107.64,2787.01382277797,2787.24488971183,4316.65179643338,4317.0096832465,NA,NA,NA,NA,NA,NA,NA
"35s4",2016-04-27,"fluxa","s4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.028967171414,207.019033794379,1759.72667357274,128.279140690349,NA,1348.2,98.28,1440.02613239495,1440.14552269735,2759.56372047907,2759.79251156811,NA,NA,NA,NA,NA,NA,NA
"35s5",2016-04-27,"fluxa","s5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.335592892713,204.718745923979,1759.72667357274,128.279140690349,NA,1219.8,88.92,1510.76345325986,1510.88870828231,2728.90088316664,2729.12713204805,NA,NA,NA,NA,NA,NA,NA
"35s6",2016-04-27,"fluxa","s6",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.190737888066,260.42179974105,1759.72667357274,128.279140690349,NA,1284,93.6,2095.35253604792,2095.52625843204,3471.4225905482,3471.71040073686,NA,NA,NA,NA,NA,NA,NA
"35sNA",2016-04-26,"fluxa","sNA",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"short",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35t1",2016-04-27,"fluxa","t1",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659.383116763118,716.561035416739,2300.25330913122,1504.26479510392,NA,503.52,329.28,1005.55925306375,1007.47724079993,1092.75557901053,1094.83988363285,NA,NA,NA,NA,NA,NA,NA
"35t2",2016-04-27,"fluxa","t2",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,947.929324105055,1025.60834956411,2300.25330913122,1504.26479510392,NA,713.32,466.48,1445.59221926021,1448.34951888189,1564.05273308527,1567.03598240812,NA,NA,NA,NA,NA,NA,NA
"35t3",2016-04-27,"fluxa","t3",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,711.80800372592,752.080390814373,2300.25330913122,1504.26479510392,NA,482.54,315.56,1085.50720568203,1087.57768487227,1146.92259599192,1149.11021792146,NA,NA,NA,NA,NA,NA,NA
"35t4",2016-04-27,"fluxa","t4",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,751.626096411997,801.883421514005,2300.25330913122,1504.26479510392,NA,524.5,343,1146.2297970283,1148.4160975241,1222.87221780886,1225.20470483985,NA,NA,NA,NA,NA,NA,NA
"35t5",2016-04-27,"fluxa","t5",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,"tall",35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.547294569169,535.572250854692,2300.25330913122,1504.26479510392,NA,482.54,315.56,720.634624217983,722.009151245904,816.747682553405,818.305534101102,NA,NA,NA,NA,NA,NA,NA
